x
AAG03805	1
AAG03806	1
AAG03807	1
AAG03808	2
AAG03809	1
AAG03810	2
AAG03811	13
AAG03812	22
AAG03813	40
AAG03814	2
AAG03815	2
AAG03816	2
AAG03817	6
AAG03818	4
AAG03819	5
AAG03820	5
AAG03821	5
AAG03822	1
AAG03823	1
AAG03824	1
AAG03825	4
AAG03826	6
AAG03827	1
AAG03828	1
AAG03829	1
AAG03830	1
AAG03831	1
AAG03832	1
AAG03833	6
AAG03834	18
AAG03835	6
AAG03836	6
AAG03837	2
AAG03838	13
AAG03839	1
AAG03840	17
AAG03841	5
AAG03842	1
AAG03843	1
AAG03844	2
AAG03845	2
AAG03846	6
ACI25436	1
AAG03847	1
AAG03848	4
AAG03849	7
AAG03850	2
AAG03851	2
AAG03852	2
AAG03853	1
AAG03854	1
AAG03855	1
AAG03856	1
AAG03857	17
AAG03858	2
AAG03859	1
AAG03860	30
AAG03861	30
AAG03862	2
AAG03863	1
AAG03864	1
AAG03865	1
AAG03866	1
AAG03867	2
AAG03868	1
AAG03869	1
AAG03870	2
AAG03871	7
AAG03872	15
AAG03873	4
AAG03874	1
AAG03875	1
AAG03876	2
AAG03877	2
AAG03878	1
AAG03879	2
AAG03880	1
AAG03881	2
AAG03882	9
AAG03883	9
AAG03884	9
AAG03885	9
AAG03886	11
AAG03887	17
AAG03888	2
AAG03889	5
AAG03890	2
AAG03891	2
AAG03892	2
AAG03893	2
AAG03894	0
AAG03895	4
AAG03896	1
AAG03897	20
AAG03898	9
AAG03899	9
AAG03900	9
AAG03901	9
AAG03902	9
AAG03903	9
AAG03904	9
AAG03905	9
AAG03906	9
AAG03907	9
AAG03908	9
AAG03909	9
AAG03910	9
AAG03911	9
AAG03912	9
AAG03913	9
AAG03914	9
AAG03915	9
AAG03916	19
AAG03917	1
AAG03918	2
AAG03919	1
AAG03920	1
AAG03921	1
AAG03922	2
AAG03923	0
AAG03924	2
AAG03925	2
AAG03926	2
AAG03927	11
AAG03928	1
AAG03929	2
AAG03930	2
AAG03931	10
AAG03932	2
AAG03933	2
AAG03934	17
AAG03935	4
AAG03936	6
AAG03937	3
AAG03938	3
AAG03939	1
AAG03940	3
AAG03941	2
AAG03942	8
AAG03943	2
AAG03944	3
AAG03945	2
AAG03946	1
AAG03947	4
AAG03948	2
AAG03949	2
AAG03950	6
AAG03951	2
AAG03952	16
AAG03953	1
AAG03954	4
AAG03955	2
AAG03956	8
AAG03957	2
AAG03958	1
AAG03959	1
AAG03960	1
AAG03961	4
AAG03962	0
AAG03963	1
AAG03964	4
AAG03965	3
AAG03966	3
AAG03967	8
AAG03968	4
AAG03969	2
AAG03970	2
AAG03971	2
AAG03972	13
AAG03973	1
AAG03974	5
AAG03975	4
AAG03976	4
AAG03977	4
AAG03978	10
AAG03979	21
AAG03980	46
AAG03981	3
AAG03982	11
AAG03983	8
AAG03984	3
AAG03985	2
AAG03986	2
AAG03987	2
AAG03988	2
AAG03989	2
AAG03990	2
AAG03991	2
AAG03992	27
AAG03993	20
AAG03994	1
AAG03995	1
AAG03996	3
AAG03997	2
AAG03998	2
AAG03999	28
AAG04000	28
AAG04001	28
AAG04002	28
AAG04003	28
AAG04004	37
AAG04005	37
AAG04006	37
AAG04007	37
AAG04008	37
AAG04009	37
AAG04010	34
AAG04011	37
AAG04012	37
AAG04013	37
AAG04014	37
AAG04015	37
AAG04016	37
AAG04017	37
AAG04018	34
AAG04019	28
AAG04020	28
AAG04021	34
AAG04022	45
AAG04023	45
AAG04024	34
AAG04025	34
AAG04026	34
AAG04027	34
AAG04028	34
AAG04029	34
AAG04030	34
AAG04031	45
AAG04032	45
AAG04033	45
AAG04034	45
AAG04035	34
AAG04036	45
AAG04037	45
AAG04038	45
AAG04039	15
AAG04040	2
AAG04041	6
AAG04042	2
AAG04043	8
AAG04044	17
AAG04045	4
AAG04046	2
AAG04047	2
AAG04048	16
AAG04049	23
AAG04050	1
AAG04051	2
AAG04052	3
AAG04053	2
AAG04054	22
AAG04055	2
AAG04056	3
AAG04057	3
AAG04058	1
AAG04059	1
AAG04060	1
AAG04061	22
AAG04062	5
AAG04063	5
AAG04064	5
AAG04065	1
AAG04066	5
AAG04067	5
AAG04068	5
AAG04069	1
AAG04070	5
AAG04071	1
AAG04072	1
AAG04073	1
AAG04074	1
AAG04075	1
AAG04076	1
AAG04077	5
AAG04078	1
AAG04079	5
AAG04080	5
AAG04081	1
AAG04082	1
AAG04083	1
AAG04084	1
AAG04085	1
AAG04086	1
AAG04087	25
AAG04088	1
AAG04089	1
AAG04090	1
AAG04091	1
AAG04092	1
AAG04093	1
AAG04094	3
AAG04095	2
AAG04096	23
AAG04097	1
AAG04098	1
AAG04099	1
AAG04100	1
AAG04101	4
AAG04102	17
AAG04103	1
AAG04104	18
AAG04105	18
AAG04106	24
AAG04107	24
AAG04108	24
AAG04109	24
AAG04110	24
AAG04111	24
AAG04112	24
AAG04113	24
AAG04114	24
AAG04115	24
AAG04116	2
AAG04117	2
AAG04118	46
AAG04119	5
AAG04120	1
AAG04121	4
AAG04122	1
AAG04123	2
AAG04124	1
AAG04125	1
AAG04126	13
AAG04127	1
AAG04128	1
AAG04129	1
AAG04130	1
AAG04131	1
AAG04132	4
AAG04133	4
AAG04134	4
AAG04135	4
AAG04136	4
AAG04138	1
AAG04139	2
AAG04140	2
AAG04141	1
AAG04142	1
AAG04143	16
AAG04144	1
AAG04145	2
AAG04146	1
AAG04147	3
AAG04148	11
AAG04149	2
AAG04150	20
AAG04151	13
AAG04152	7
AAG04153	6
AAG04154	2
AAG04155	43
AAG04156	3
AAG04157	3
AAG04158	4
AAG04159	3
AAG04160	3
AAG04161	1
AAG04162	2
AAG04163	2
AAG04164	2
AAG04165	1
AAG04166	2
AAG04167	2
AAG04168	48
AAG04169	2
AAG04170	31
AAG04171	3
AAG04172	8
AAG04173	4
AAG04174	1
AAG04175	1
AAG04176	2
AAG04177	5
AAG04178	16
AAG04179	1
AAG04180	2
AAG04181	22
AAG04182	2
AAG04183	2
AAG04184	7
AAG04185	7
AAG04186	2
AAG04187	2
AAG04188	3
AAG04189	1
AAG04190	1
AAG04191	2
AAG04192	4
AAG04193	4
AAG04194	0
AAG04195	1
AAG04196	34
AAG04197	34
AAG04198	1
AAG04199	2
AAG04200	1
AAG04201	1
AAG04202	1
AAG04203	1
AAG04204	2
AAG04205	2
AAG04206	1
AAG04207	1
AAG04208	2
AAG04209	21
AAG04210	1
AAG04211	1
AAG04212	2
AAG04213	1
AAG04214	1
AAG04215	1
AAO42616	11
AAG04216	1
AAG04217	1
AAG04218	1
AAG04219	4
AAG04220	2
AAG04221	2
AAG04222	7
AAG04223	1
AAG04224	19
AAG04225	19
AAG04226	2
AAG04227	15
AAG04228	14
AAG04229	14
AAG04230	1
AAG04231	5
AAG04232	1
AAG04233	5
AAG04234	1
AAG04235	2
AAG04236	1
AAG04237	13
AAG04238	20
AAG04239	17
AAG04240	6
AAG04241	33
AAG04242	7
AAG04243	7
AAG04244	2
AAG04245	3
AAG04246	18
AAG04247	3
AAG04248	2
AAG04249	2
AAG04250	4
AAG04251	4
AAG04252	1
AAG04253	1
AAG04254	4
AAG04255	4
AAG04256	2
AAG04257	2
AAG04258	1
AAG04259	2
AAG04260	19
AAG04261	19
AAG04262	2
AAG04263	0
AAG04264	1
AAG04265	2
AAG04266	1
AAG04267	1
AAG04268	1
AAG04269	1
AAG04270	1
AAG04271	1
AAG04272	1
AAG04273	1
AAG04274	1
AAG04275	1
AAG04276	14
AAG04277	2
AAG04278	2
AAG04279	2
AAG04280	2
AAG04281	2
AAG04282	3
AAG04283	2
AAG04284	2
AAG04285	2
AAG04286	2
AAG04287	2
AAG04288	4
AAG04289	19
AAG04290	2
AAG04291	2
AAG04292	3
AAG04293	3
AAG04294	27
AAG04295	1
AAG04296	37
AAG04297	34
AAG04298	45
AAG04299	45
AAG04300	45
AAG04301	11
AAG04302	2
AAG04303	2
AAG04304	1
AAG04305	2
AAG04306	2
AAG04307	9
AAG04308	2
AAG04309	1
AAG04310	2
AAG04311	28
AAG04312	2
AAG04313	1
AAG04314	2
AAG04315	2
AAG04316	1
AAG04317	17
AAG04318	30
AAG04319	1
AAG04320	1
AAG04321	3
AAG04322	3
AAG04323	2
AAG04324	43
AAG04325	3
AAG04326	0
AAG04327	4
AAG04328	6
AAG04329	22
AAG04330	30
AAG04331	2
AAG04332	3
AAG04333	2
AAG04334	3
AAG04335	2
AAG04336	11
AAG04337	2
AAG04338	3
AAG04339	2
AAG04340	2
AAG04341	6
AAG04342	2
AAG04343	2
AAG04344	3
AAG04345	3
AAG04346	2
AAG04347	9
AAG04348	4
AAG04349	8
AAG04350	0
AAG04351	19
AAG04352	3
AAG04353	3
AAG04354	3
AAG04355	3
AAG04356	3
AAG04357	3
AAG04358	3
AAG04359	3
AAG04360	3
AAG04361	3
AAG04362	8
AAG04363	10
AAG04364	2
AAG04365	6
AAG04366	2
AAG04367	1
AAG04368	5
AAG04369	5
AAG04370	5
AAG04371	5
AAG04372	4
AAG04373	22
AAG04374	34
AAG04375	40
AAG04376	40
AAG04377	41
AAG04378	2
AAG04379	1
AAG04380	1
AAG04381	2
AAG04382	1
AAG04383	1
AAG04384	13
AAG04385	43
AAG04386	43
AAG04387	43
AAG04388	43
AAG04389	43
AAG04390	43
AAG04391	43
AAG04392	4
AAG04393	2
AAG04394	2
AAG04395	2
AAG04396	2
AAG04397	2
AAG04398	3
AAG04399	2
AAG04400	3
AAG04401	3
AAG04402	8
AAG04403	2
AAG04404	1
AAG04405	1
AAG04406	1
AAG04407	1
AAG04408	1
AAG04409	1
AAG04410	1
AAG04411	1
AAG04412	1
AAG04413	1
AAG04414	1
AAG04415	2
AAG04416	1
AAG04417	1
AAG04418	40
AAG04419	2
AAG04420	2
AAG04421	2
AAG04422	4
AAG04423	11
AAG04424	2
AAG04425	17
AAG04426	2
AAG04427	2
AAG04428	2
AAG04429	2
AAG04430	4
AAG04431	2
AAG04432	2
AAG04433	2
AAG04434	3
AAG04435	1
AAG04436	2
AAG04437	7
AAG04438	19
AAG04439	2
AAG04440	1
AAG04441	2
AAG04442	2
AAG04443	2
AAG04444	11
AAG04445	2
AAG04446	13
AAG04447	0
AAG04448	2
AAG04449	1
AAG04450	1
AAG04451	2
AAG04452	0
AAG04453	2
AAG04454	4
AAG04455	1
AAG04456	1
AAG04457	16
AAG04458	16
AAG04459	2
AAG04460	16
AAG04461	16
AAG04462	16
AAG04463	9
AAG04464	2
AAG04465	5
AAG04466	21
AAG04467	21
AAG04468	21
AAG04469	21
AAG04470	2
AAG04471	21
AAG04472	21
AAG04473	6
AAG04474	6
AAG04475	21
AAG04476	21
AAG04477	21
AAG04478	6
AAG04479	6
AAG04480	6
AAG04481	21
AAG04482	21
AAG04483	21
AAG04484	21
AAG04485	21
AAG04486	2
AAG04487	2
AAG04488	6
AAG04489	0
AAG04490	2
AAG04491	6
AAG04492	2
AAG04493	2
AAG04494	2
AAG04495	1
AAG04496	5
AAG04497	1
AAG04498	2
AAG04499	2
AAG04500	2
AAG04501	20
AAG04502	1
AAG04503	2
AAG04504	2
AAG04505	3
AAG04506	2
AAG04507	4
AAG04508	2
AAG04509	20
AAG04510	2
AAG04511	2
AAG04512	2
AAG04513	15
AAG04514	2
AAG04515	2
AAG04516	38
AAG04517	1
AAG04518	2
AAG04519	4
AAG04520	15
AAG04521	2
AAG04522	1
AAG04523	32
AAG04524	5
AAG04525	2
AAG04526	17
AAG04527	1
AAG04528	2
AAG04529	1
AAG04530	2
AAG04531	2
AAG04532	1
AAG04533	1
AAG04534	2
AAG04535	1
AAG04536	1
AAG04537	1
AAG04538	1
AAG04539	28
AAG04540	28
AAG04541	28
AAG04542	1
AAG04543	1
AAG04544	3
AAG04545	3
AAG04546	2
AAG04547	1
AAG04548	38
AAG04549	2
AAG04550	2
AAG04551	2
AAG04552	1
AAG04553	2
AAG04554	2
AAG04555	15
AAG04556	15
AAG04557	29
AAG04558	29
AAG04559	1
AAG04560	2
AAG04561	5
AAG04562	5
AAG04563	4
AAG04564	4
AAG04565	13
AAG04566	15
AAG04567	0
AAG04568	0
AAG04569	2
AAG04570	1
AAG04571	1
AAG04572	21
AAG04573	1
AAG04574	1
AAG04575	1
AAG04576	1
AAG04577	1
AAG04578	1
AAG04579	5
AAG04580	4
AAG04581	3
AAG04582	2
AAG04583	1
AAG04584	1
AAG04585	19
AAG04586	19
AAG04587	2
AAG04588	13
AAG04589	2
AAG04590	2
AAG04591	4
AAG04592	1
AAG04593	2
AAG04594	2
AAG04595	13
AAG04596	2
AAG04597	1
AAG04598	1
AAG04599	1
AAG04600	1
AAG04601	7
AAG04602	7
AAG04603	7
AAG04604	7
AAG04605	7
AAG04606	7
AAG04607	7
AAG04608	7
AAG04609	7
AAG04610	7
AAG04611	2
AAG04612	2
AAG04613	1
AAG04614	1
AAG04615	2
AAG04616	2
AAG04617	10
AAG04618	1
AAG04619	1
AAG04620	1
AAG04621	1
AAG04622	2
AAG04623	2
AAG04624	2
AAG04625	1
AAG04626	1
AAG04627	1
AAG04628	2
AAG04629	13
AAG04630	13
AAG04631	1
AAG04632	1
AAG04633	30
AAG04634	30
AAG04635	30
AAG04636	30
AAG04637	30
AAG04638	4
AAG04639	2
AAG04640	2
AAG04641	5
AAG04642	5
AAG04643	5
AAG04644	5
AAG04645	5
AAG04646	5
AAG04647	5
AAG04648	5
AAG04649	5
AAG04650	1
AAG04651	1
AAG04652	2
AAG04653	1
AAG04654	1
AAG04655	1
AAG04656	1
AAG04657	1
AAG04658	1
AAG04659	1
AAG04660	2
AAG04661	2
AAG04662	2
AAG04663	2
AAG04664	2
AAG04665	2
AAG04666	2
AAG04667	2
AAG04668	2
AAG04669	2
AAG04670	2
AAG04671	1
AAG04672	0
AAG04673	1
AAG04674	2
AAG04675	1
AAG04676	4
AAG04677	16
AAG04678	2
AAG04679	13
AAG04680	2
AAG04681	2
AAG04682	20
AAG04683	2
AAG04684	0
AAG04685	2
AAG04686	2
AAG04687	2
AAG04688	2
AAG04689	22
AAG04690	22
AAG04691	1
AAG04692	2
AAG04693	1
AAG04694	13
AAG04695	2
AAG04696	21
AAG04697	2
AAG04698	2
AAG04699	1
AAG04700	1
AAG04701	1
AAG04702	1
AAG04703	1
AAG04704	2
AAG04705	1
AAG04706	32
AAG04707	32
AAG04708	32
AAG04709	32
AAG04710	32
AAG04711	1
AAG04712	4
AAG04713	4
AAG04714	1
AAG04715	1
AAG04716	5
AAG04717	1
AAG04718	1
AAG04719	1
AAG04720	20
AAG04721	17
AAG04722	17
AAG04723	1
AAG04724	1
AAG04725	1
AAG04726	5
AAG04727	5
AAG04728	5
AAG04729	5
AAG04730	5
AAG04731	5
AAG04732	27
AAG04733	7
AAG04734	24
AAG04735	1
AAG04736	1
AAG04737	2
AAG04738	4
AAG04739	4
AAG04740	1
AAG04741	1
AAG04742	4
AAG04743	4
AAG04744	1
AAG04745	1
AAG04746	2
AAG04747	15
AAG04748	2
AAG04749	2
AAG04750	2
AAG04751	1
AAG04752	1
AAG04753	1
AAG04754	1
AAG04755	4
AAG04756	1
AAG04757	18
AAG04758	18
AAG04759	18
AAG04760	18
AAG04761	18
AAG04762	1
AAG04763	1
AAG04764	2
AAG04765	15
AAG04766	2
AAG04767	2
AAG04768	1
AAG04769	2
AAG04770	1
AAG04771	1
AAG04772	1
AAG04773	1
AAG04774	1
AAG04775	1
AAG04776	1
AAG04777	1
AAG04778	1
AAG04779	1
AAG04780	1
AAG04781	1
AAG04782	1
AAG04783	1
AAG04784	2
AAG04785	1
AAG04786	2
AAG04787	2
AAG04788	2
AAG04789	1
AAG04790	1
AAG04791	1
AAG04792	2
AAG04793	0
AAG04794	2
AAG04795	1
AAG04796	1
AAG04797	1
AAG04798	1
AAG04799	1
AAG04800	1
AAG04801	1
AAG04802	2
AAG04803	9
AAG04804	17
AAG04805	2
AAG04806	1
AAG04807	1
AAG04808	1
AAG04809	1
AAG04810	1
AAG04811	2
AAG04812	1
AAG04813	2
AAG04814	1
AAG04815	2
AAG04816	1
AAG04817	2
AAG04818	19
AAG04819	4
AAG04820	4
AAG04821	4
AAG04822	2
AAG04823	2
AAG04824	1
AAG04825	1
AAG04826	2
AAG04827	2
AAG04828	11
AAG04829	2
AAG04830	21
AAG04831	2
AAG04832	20
AAG04833	13
AAG04834	2
AAG04835	2
AAG04836	2
AAG04837	2
AAG04838	1
AAG04839	1
AAG04840	1
AAG04841	2
AAG04842	6
AAG04843	21
AAG04844	4
AAG04845	5
AAG04846	5
AAG04847	21
AAG04848	21
AAG04849	6
AAG04850	6
AAG04851	21
AAG04852	21
AAG04853	4
AAG04854	2
AAG04855	6
AAG04856	1
AAG04857	1
AAG04858	2
AAG04859	1
AAG04860	18
AAG04861	2
AAG04862	1
AAG04863	21
AAG04864	2
AAG04865	2
AAG04866	2
AAG04867	0
AAG04868	13
AAG04869	6
AAG04870	13
AAG04871	13
AAG04872	2
AAG04873	1
AAG04874	1
AAG04875	1
AAG04876	1
AAG04877	1
AAG04878	1
AAG04879	1
AAG04880	1
AAG04881	1
AAG04882	12
AAG04883	1
AAG04884	1
AAG04885	1
AAG04886	1
AAG04887	1
AAG04888	1
AAG04889	1
AAG04890	1
AAG04891	1
AAG04892	1
AAG04893	2
AAG04894	2
AAG04895	2
AAG04896	1
AAG04897	0
AAG04898	24
AAG04899	24
AAG04900	1
AAG04901	39
AAG04902	1
AAG04903	1
AAG04904	1
AAG04905	1
AAG04906	1
AAG04907	40
AAG04908	1
AAG04909	2
AAG04910	1
AAG04911	2
AAG04912	4
AAG04913	1
AAG04914	1
AAG04915	20
AAG04916	6
AAG04917	2
AAG04918	6
AAG04919	2
AAG04920	6
AAG04921	3
AAG04922	10
AAG04923	2
AAG04924	17
AAG04925	2
AAG04926	1
AAG04927	1
AAG04928	2
AAG04929	3
AAG04930	6
AAG04931	1
AAG04932	13
AAG04933	5
AAG04934	15
AAG04935	19
AAG04936	2
AAG04937	0
AAG04938	6
AAG04939	13
AAG04940	21
AAG04941	3
ADN93059	4
AAG04942	3
AAG04943	3
AAG04944	9
ADN93060	9
AAG04945	9
AAG04946	9
AAG04947	2
AAG04948	35
AAG04949	35
AAG04950	9
AAG04951	4
AAG04952	2
AAG04953	11
AAG04954	1
AAG04955	1
AAG04956	1
AAG04957	1
AAG04958	1
AAG04959	2
AAG04960	5
AAG04961	21
AAG04962	6
AAG04963	10
AAG04964	4
AAG04965	2
AAG04966	2
AAG04967	2
AAG04968	7
AAG04969	3
AAG04970	10
AAG04971	11
AAG04972	3
AAG04973	3
AAG04974	3
AAG04975	3
AAG04976	3
AAG04977	3
AAG04978	3
AAG04979	6
AAG04980	1
AAG04981	8
AAG04982	2
AAG04983	1
AAG04984	2
AAG04985	48
AAG04986	2
AAG04987	2
AAG04988	2
AAG04989	1
AAG04990	36
AAG04991	36
AAG04992	1
AAG04993	19
AAG04994	1
AAG04995	5
AAG04996	2
AAG04997	1
AAG04998	3
AAG04999	13
AAG05000	1
AAG05001	1
AAG05002	1
AAG05003	2
AAG05004	2
AAG05005	2
AAG05006	15
AAG05007	2
AAG05008	2
AAG05009	1
AAG05010	2
AAG05011	2
AAG05012	4
AAG05013	2
AAG05014	1
AAG05015	1
AAG05016	2
AAG05017	1
AAG05018	1
AAG05019	1
AAG05020	1
AAG05021	1
AAG05022	24
AAG05023	24
AAG05024	24
AAG05025	1
AAG05026	2
AAG05027	1
AAG05028	2
AAG05029	2
AAG05030	7
AAG05031	2
AAG05032	20
AAG05033	2
AAG05034	2
AAG05035	2
AAG05036	1
AAG05037	14
AAG05038	14
AAG05039	2
AAG05040	2
AAG05041	2
AAG05042	2
AAG05043	36
AAG05044	36
AAG05045	6
AAG05046	39
AAG05047	39
AAG05048	39
AAG05049	39
AAG05050	39
AAG05051	39
AAG05052	39
AAG05053	39
AAG05054	39
AAG05055	39
AAG05056	39
AAG05057	39
AAG05058	39
AAG05059	2
AAG05060	2
AAG05061	2
AAG05062	19
AAG05063	2
AAG05064	2
AAG05065	2
AAG05066	2
AAG05067	2
AAG05068	2
AAG05069	1
AAG05070	3
AAG05071	1
AAG05072	2
AAG05073	2
AAG05074	3
AAG05075	2
AAG05076	2
AAG05077	11
AAG05078	3
AAG05079	26
AAG05080	1
AAG05081	41
AAG05082	41
AAG05083	41
AAG05084	41
AAG05085	41
AAG05086	26
AAG05087	26
AAG05088	26
AAG05089	41
AAG05090	41
AAG05091	41
AAG05092	26
AAG05093	41
AAG05094	27
AAG05095	26
AAG05096	26
AAG05097	27
AAG05098	26
AAG05099	26
AAG05100	26
AAG05101	26
AAG05102	26
AAG05103	26
AAG05104	26
AAG05105	26
AAG05106	26
AAG05107	27
AAG05108	27
AAG05109	26
AAG05110	26
AAG05111	26
AAG05112	26
AAG05113	26
AAG05114	26
AAG05115	1
AAG05116	6
AAG05117	4
AAG05118	2
AAG05119	4
AAG05120	20
AAG05121	4
AAG05122	4
AAG05123	1
AAG05124	1
AAG05125	2
AAG05126	1
AAG05127	1
AAG05128	1
AAG05129	1
AAG05130	2
AAG05131	4
AAG05132	1
AAG05133	1
AAG05134	4
